"","Gene","S7_avg","S12_avg","S13_avg","Class"
"AF088041","AF088041",61.6777440730278,44.5714332559883,50.5813478508917,"not_elevated"
"AF131837","AF131837",2.20874606640828,1.87088183013426,1.1540199248443,"not_elevated"
"AF268386","AF268386",34.9209906031045,40.9158541131582,41.0057502925704,"not_elevated"
"AF289551","AF289551",3.0874423370664,7.50723830378261,4.34725941835156,"individual_elevated"
"AF339817","AF339817",20.5609397200462,31.7494069309477,16.7564290524672,"not_elevated"
"AF420437","AF420437",1.49938058770847,3.2980057677117,2.08114732685831,"not_elevated"
"AFAP1","AFAP1",22.7679124654246,41.5399930868869,32.4707023390093,"not_elevated"
"AFAP1L1","AFAP1L1",35.1733907184787,54.0446411206207,40.8339589662692,"not_elevated"
"AFAP1L2","AFAP1L2",14.4850589954733,23.6555153199907,20.9505876649903,"not_elevated"
"AFF1","AFF1",184.033045827998,228.976840524985,208.17262091019,"not_elevated"
"AFF2","AFF2",10.2090879641583,13.3269031166913,18.2345808046423,"not_elevated"
"AFF3","AFF3",19.6031873463072,27.4371951975653,28.5877594915307,"not_elevated"
"AFF4","AFF4",177.022443712169,182.722601146695,205.741075283819,"not_elevated"
"AFG3L1P","AFG3L1P",5.84218499861155,11.7467134253975,7.73872308624298,"not_elevated"
"AFG3L2","AFG3L2",156.349117258477,128.379055717377,131.651418452695,"not_elevated"
"AFM","AFM",145.155608830693,77.1287287146508,104.148932917775,"not_elevated"
"AFMID","AFMID",31.9686426743747,23.2804097827144,26.2174032877999,"not_elevated"
"AFTPH","AFTPH",79.7382279971122,65.2386577714832,81.9481062464232,"not_elevated"
"AGA","AGA",10.6527664059033,10.8570555980056,11.0889694193598,"not_elevated"
"AGAP1","AGAP1",60.100507881052,78.9313604641188,51.1915724346213,"not_elevated"
"AGAP11","AGAP11",2.98071802291735,6.21583505391009,3.5844630092321,"not_elevated"
"AGAP2","AGAP2",36.5230983883193,68.9300711231135,24.5553885175862,"individual_elevated"
"AGAP3","AGAP3",27.5033481553131,39.5422368919733,25.6849320748018,"not_elevated"
"AGAP4","AGAP4",2.27216779303598,6.26926537350517,2.91286721036631,"individual_elevated"
"AGAP5","AGAP5",5.44649857632476,7.58014556436135,5.30609188595509,"not_elevated"
"AGAP6","AGAP6",4.0108238666777,9.80827450525798,5.25292109133026,"individual_elevated"
"AGAP8","AGAP8",2.33113250493329,4.27562754112109,3.23162658814737,"not_elevated"
"AGAP9","AGAP9",9.74330920632753,23.7574077647946,13.4862658638711,"individual_elevated"
"AGBL1","AGBL1",11.3539738404602,12.6597404724822,18.3202607923745,"not_elevated"
"AGBL4","AGBL4",3.17773233079829,4.08959714105833,1.06765162503745,"not_elevated"
"AGBL5","AGBL5",17.0077913686645,13.7969783944651,14.7606632376721,"not_elevated"
"AGER","AGER",89.5119503959846,65.4181266378143,174.439949987115,"individual_elevated"
"AGFG1","AGFG1",85.5508783114872,74.9455947411512,79.270148169181,"not_elevated"
"AGFG2","AGFG2",21.9992339996436,26.1990747201417,18.0592350353799,"not_elevated"
"AGGF1","AGGF1",53.9407173713441,43.084055115096,49.4082529913761,"not_elevated"
"AGK","AGK",27.2271217200092,20.8767737434488,21.1162704473312,"not_elevated"
"AGL","AGL",778.734173696922,526.426649252989,746.817205112543,"not_elevated"
"AGMAT","AGMAT",97.9689686151244,34.5072713632224,67.6025583181439,"not_elevated"
"AGMO","AGMO",34.4020850217376,15.1959278291124,15.6982542406003,"individual_elevated"
"AGO1","AGO1",51.0875190202092,54.0567410176309,52.8388439140081,"not_elevated"
"AGO2","AGO2",24.1886023846152,37.7631240271478,29.6321377557279,"not_elevated"
"AGO3","AGO3",19.5644797776091,27.1009798406618,20.8351140011728,"not_elevated"
"AGO4","AGO4",48.1154304692345,43.3085486388173,49.1189354000851,"not_elevated"
"AGPAT1","AGPAT1",34.1812464017118,41.8169615134636,31.0524369054839,"not_elevated"
"AGPAT2","AGPAT2",29.0572080957475,43.3192833297471,30.1887188001194,"not_elevated"
"AGPAT3","AGPAT3",107.593752698295,142.310644996162,110.158390760562,"not_elevated"
"AGPAT4","AGPAT4",17.3981441795504,21.2894664413315,13.5102861350257,"not_elevated"
"AGPAT5","AGPAT5",45.8080673973243,29.5155614980098,35.5460846645792,"not_elevated"
"AGPAT6","AGPAT6",50.7581566894534,55.5874227090172,64.0402866624055,"not_elevated"
"AGPAT9","AGPAT9",44.6286355190652,37.3476468489154,51.8972982264292,"not_elevated"
"AGPHD1","AGPHD1",4.65554867203146,2.40852599882582,3.54900145583257,"not_elevated"
"AGPS","AGPS",97.691026625856,68.720678460999,85.4605237246883,"not_elevated"
"AGR2","AGR2",8.47126010395513,2.14167084074167,9.60499404171179,"not_elevated"
"AGR3","AGR3",2.7008953854556,0.998893515221417,3.24045763055529,"not_elevated"
"AGRN","AGRN",76.6651733310004,86.4074441811263,90.2053445402593,"not_elevated"
"AGT","AGT",340.200440328232,250.478507228958,278.385581573335,"not_elevated"
"AGTPBP1","AGTPBP1",89.5093557377361,64.9242167415689,85.4368922755242,"not_elevated"
"AGTR1","AGTR1",17.7488412306745,16.0176785903239,24.2759859734266,"not_elevated"
"AGTR2","AGTR2",0.788705290587129,4.63444976224067,10.995522726134,"individual_elevated"
"AGTRAP","AGTRAP",10.2693548130761,8.39617743284055,9.94846277230475,"not_elevated"
"AGXT","AGXT",493.859513503406,255.608845650391,195.881431577916,"individual_elevated"
"AGXT2","AGXT2",48.7051248987263,17.3839126902765,44.5597930169455,"not_elevated"
"AGXT2L1","AGXT2L1",74.1291261142749,27.0806940457355,28.3172034502285,"individual_elevated"
"AGXT2L2","AGXT2L2",21.2579956692076,25.3208170926576,19.8038293203048,"not_elevated"
"AHCTF1","AHCTF1",119.876357154994,111.273752795441,119.105757373668,"not_elevated"
"AHCY","AHCY",149.053820477107,90.2355872939833,99.8968646426633,"not_elevated"
"AHCYL1","AHCYL1",154.992779111671,117.867138491712,154.561912127592,"not_elevated"
"AHCYL2","AHCYL2",51.9584363142472,40.361272521328,58.265453939936,"not_elevated"
"AHDC1","AHDC1",17.4208112009038,36.3800494826622,18.3552653426221,"individual_elevated"
"AHI1","AHI1",22.2418895895239,41.2849673117518,32.9306552956754,"not_elevated"
"AHNAK","AHNAK",3812.02085196732,3857.26053801786,4082.66548616375,"not_elevated"
"AHNAK2","AHNAK2",36.2972815428272,60.4108683383066,27.6404179348532,"not_elevated"
"AHR","AHR",126.607110957846,141.559544464291,127.178421689222,"not_elevated"
"AHRR","AHRR",3.98345361063213,6.56086519800147,3.61736020029506,"not_elevated"
"AHSA1","AHSA1",65.8432792041931,50.5693056801763,55.1496322500221,"not_elevated"
"AHSA2","AHSA2",9.83475822146359,25.222656057096,13.8138491752485,"individual_elevated"
"AHSG","AHSG",816.349909589966,485.666740254976,369.936435559317,"not_elevated"
"AIDA","AIDA",68.1038200382622,71.922576083671,72.8638675736092,"not_elevated"
"AIF1","AIF1",8.41995245635614,2.09166771033309,7.92303149306076,"not_elevated"
"AIF1L","AIF1L",110.671279898585,147.455629026059,96.6895256114187,"not_elevated"
"AIFM1","AIFM1",81.5467747702628,39.7348011524551,57.5865763287517,"not_elevated"
"AIFM2","AIFM2",9.1070443451656,13.261872278693,8.77957162036895,"not_elevated"
"AIFM3","AIFM3",6.27729474725675,7.56848203697192,5.0965456052015,"not_elevated"
"AIG1","AIG1",79.563374816294,44.9144254797276,54.8042661199221,"not_elevated"
"AIM1","AIM1",39.9731424655248,37.4319187585829,46.880350666709,"not_elevated"
"AIMP1","AIMP1",38.0030615795359,28.1345455628942,37.8156425375035,"not_elevated"
"AIMP2","AIMP2",31.3124229071544,25.3614894174371,24.6047766594559,"not_elevated"
"AIP","AIP",24.0656821340254,21.8513318150907,24.7337370835842,"not_elevated"
"AJ420422","AJ420422",1.67274935051098,6.52039840497595,2.53946749180195,"individual_elevated"
"AJAP1","AJAP1",4.92232346130446,7.92472261506604,3.56386175080733,"not_elevated"
"AJUBA","AJUBA",17.8417814503541,16.4656351911231,28.2457732475332,"not_elevated"
"AK000154","AK000154",48.5060626964194,37.0331790320295,44.6323767782586,"not_elevated"
"AK000470","AK000470",6.51449342200549,0.0651130462636478,0.931269934893716,"individual_specific"
"AK001394","AK001394",16.3833012995027,15.5818451346534,13.3492926538094,"not_elevated"
"AK021570","AK021570",6.07701949923721,6.63641552092761,8.42641326373766,"not_elevated"
"AK021664","AK021664",2.48862868690102,2.55369448252976,3.58484616227433,"not_elevated"
"AK021888","AK021888",7.76338191706343,6.67899533876612,9.26059383084471,"not_elevated"
"AK021977","AK021977",3.99285746272711,9.29154934090152,7.29662944550087,"not_elevated"
"AK022030","AK022030",49.7945694530248,42.3347279889382,52.2482339437589,"not_elevated"
"AK022898","AK022898",1.04922445332297,1.21677471676272,1.97304885837407,"not_elevated"
"AK022914","AK022914",1.89544964647629,3.58893764575294,2.51161765295811,"not_elevated"
"AK022915","AK022915",25.358543973264,19.7191437790258,25.3579365243146,"not_elevated"
"AK022997","AK022997",24.9881852733698,15.9295486917852,29.2505655459974,"not_elevated"
"AK023040","AK023040",4.774659442927,5.26572210511633,5.69089364740147,"not_elevated"
"AK023159","AK023159",8.08583387441189,7.96867232850814,6.90076203379742,"not_elevated"
"AK023178","AK023178",26.2368580200267,63.4764748214211,17.4549148795722,"individual_elevated"
"AK023457","AK023457",10.6338419811777,11.7641396212928,14.7390875391511,"not_elevated"
"AK024092","AK024092",6.56058551464921,9.96162133534502,8.13460988158334,"not_elevated"
"AK024141","AK024141",3.98489524991349,7.53588286394257,11.7261674120989,"individual_elevated"
"AK024248","AK024248",2.52314223782321,5.19527851435558,3.50727913970567,"not_elevated"
"AK024535","AK024535",0.020117002098213,2.55185330202125,0,"individual_specific"
"AK024998","AK024998",3.21018280398004,4.32157853808724,2.34061852474195,"not_elevated"
"AK025140","AK025140",37.0354611252849,23.9747333419638,33.5343788752041,"not_elevated"
"AK025288","AK025288",2.46553748238443,5.97455199230595,6.03349088322055,"not_elevated"
"AK025511","AK025511",2.65170685891552,4.83175820129107,4.38062242374943,"not_elevated"
"AK025664","AK025664",3.82886433777153,4.70640887724575,4.18799855194048,"not_elevated"
"AK025726","AK025726",10.0139427754387,9.46636362480189,8.73206862347367,"not_elevated"
"AK026379","AK026379",12.1416203267042,6.83109280761318,23.3970812141948,"individual_elevated"
"AK026736","AK026736",25.4107022310494,20.9978517057093,27.6714766214868,"not_elevated"
"AK026905","AK026905",1.35070667319003,3.24962798383182,3.47493196882561,"not_elevated"
"AK054635","AK054635",10.385841406451,11.9920300642161,13.2113806654765,"not_elevated"
"AK054708","AK054708",0.133643358682705,0.181873781935924,1.60298015766498,"individual_specific"
"AK054905","AK054905",0.281547214092215,0.265815156698605,4.51124866624941,"individual_specific"
"AK054921","AK054921",17.5233304665627,27.7270684358414,28.6489677154778,"not_elevated"
"AK054970","AK054970",8.66008557443697,10.5858971422935,15.0234832538854,"not_elevated"
"AK054990","AK054990",0.765724992791212,1.75153674049804,0.635934182521372,"individual_elevated"
"AK055017","AK055017",5.80871702938694,9.62515358338794,6.65293566314968,"not_elevated"
"AK055145","AK055145",1.23479974016235,1.79298939332422,0.0953366302451258,"individual_elevated"
"AK055197","AK055197",4.87551709252026,6.12708159508321,5.37461689960797,"not_elevated"
"AK055272","AK055272",0.462317564743362,0.638227746768611,1.47338428560649,"individual_elevated"
"AK055323","AK055323",39.8862845544418,33.0495560667644,36.0195398792244,"not_elevated"
"AK055364","AK055364",1.96350858056672,2.17898438183573,1.2585022957504,"not_elevated"
"AK055370","AK055370",19.3855477358714,14.1404881486849,23.8758331648094,"not_elevated"
"AK055386","AK055386",10.0096887738747,17.6410010412611,2.90331830579815,"individual_elevated"
"AK055533","AK055533",2.2012158226121,2.62412917921818,3.94254057560721,"not_elevated"
"AK055601","AK055601",7.03520458263151,10.8203104274067,8.51934169311495,"not_elevated"
"AK055856","AK055856",7.51171600313574,19.4488566873299,5.43575156189442,"individual_elevated"
"AK055890","AK055890",3.84724622363802,6.19294531377995,0.738007022110787,"individual_elevated"
"AK055967","AK055967",2.80913066100913,3.31654490554278,3.16080119252614,"not_elevated"
"AK055981","AK055981",20.3850502519858,22.9236081629916,19.5027834237448,"not_elevated"
"AK056252","AK056252",1.52917794706699,2.73418116283761,0.946824829393693,"individual_elevated"
"AK056618","AK056618",3.06792586625772,3.74051895165703,4.0364786351413,"not_elevated"
"AK056623","AK056623",8.23129644275723,9.68720399397672,11.0382329937678,"not_elevated"
"AK056897","AK056897",3.72133271876054,2.65583031352945,4.03245412586188,"not_elevated"
"AK056982","AK056982",16.6482293654468,10.4123498978401,13.4970526797259,"not_elevated"
"AK057188","AK057188",6.43440080213597,5.80742970120782,5.94826423532764,"not_elevated"
"AK057596","AK057596",1.36434394675749,3.45313594301683,2.00471283404821,"individual_elevated"
"AK057657","AK057657",68.9522306833596,76.1125250122054,71.1905567029804,"not_elevated"
"AK057873","AK057873",1.4332269334182,2.92966139984002,1.16665827291625,"individual_elevated"
"AK057887","AK057887",20.7705412374931,25.1854395189331,25.4219166243391,"not_elevated"
"AK074476","AK074476",4.94811873162585,5.5909855383384,5.58041851081914,"not_elevated"
"AK075019","AK075019",3.13868927222458,0.457909270116794,0.31340742147962,"individual_specific"
"AK090674","AK090674",6.53967114138898,6.69081537180936,12.2074046963172,"not_elevated"
"AK090904","AK090904",5.82605405083233,5.21388730014559,5.87444557734894,"not_elevated"
"AK091070","AK091070",0.917076677610538,0.954807659105206,2.65301358692485,"individual_elevated"
"AK091593","AK091593",1.48842663295208,5.26217952105181,22.6539189687347,"individual_specific"
"AK091688","AK091688",0.717478827395645,2.25013228056649,1.5916195178179,"not_elevated"
"AK091996","AK091996",2.02445443494896,2.90399518542406,1.4275168691684,"not_elevated"
"AK092048","AK092048",78.3428322102402,78.6462734091778,92.4757471401454,"not_elevated"
"AK092251","AK092251",2.19356686653498,1.88617605504244,2.04186991554305,"not_elevated"
"AK092313","AK092313",4.36776152094632,4.25330289328504,1.70083001636426,"not_elevated"
"AK092331","AK092331",6.10134094083707,9.57724639971165,7.46318858193215,"not_elevated"
"AK093443","AK093443",0.749087444404839,2.07527011431042,1.57997623442944,"not_elevated"
"AK093898","AK093898",3.75205605646427,2.83076128107503,3.38647864728906,"not_elevated"
"AK094117","AK094117",1.99905385947268,0.0642622525726848,0.853879803667809,"individual_elevated"
"AK094156","AK094156",9.51718708691865,16.8438155619861,13.5844078768678,"not_elevated"
"AK094280","AK094280",1.51924829648198,2.10077892232776,0.936517271605931,"not_elevated"
"AK094325","AK094325",0.106004999387652,0.0462617681397886,1.63909721143182,"individual_specific"
"AK094413","AK094413",11.9551410736322,9.93824684226827,9.95106924477962,"not_elevated"
"AK094525","AK094525",0.796076524318426,1.32180314478637,1.60797633549985,"not_elevated"
"AK094621","AK094621",45.8261014610623,34.4134830125235,35.8044873010557,"not_elevated"
"AK094644","AK094644",1.53442310896937,2.03647050275243,2.37915416477963,"not_elevated"
"AK094786","AK094786",9.18965174520216,8.15805341480284,1.04454646741738,"not_elevated"
"AK094929","AK094929",4.72187971833539,5.93956957880783,4.54224921033791,"not_elevated"
"AK094963","AK094963",5.71457944617443,4.43377752707415,3.92107534661908,"not_elevated"
"AK095045","AK095045",2.14928131477254,6.29409850173797,4.1244527237236,"individual_elevated"
"AK095112","AK095112",2.40855205440162,4.20984579371909,4.50990963446619,"not_elevated"
"AK095179","AK095179",2.35505814734135,4.53434324147618,3.75773259832295,"not_elevated"
"AK095242","AK095242",1.66635798989775,4.11810992913947,2.6867808569913,"not_elevated"
"AK095721","AK095721",13.2355193932047,23.5727452040092,15.3293767080956,"not_elevated"
"AK096066","AK096066",2.03040833362643,0.0521413922275179,2.78893857863753,"individual_elevated"
"AK096230","AK096230",1.60242796932094,5.10323775209668,2.4882850573646,"individual_elevated"
"AK096475","AK096475",5.68530059988583,4.74147087694394,5.01761351913357,"not_elevated"
"AK096592","AK096592",3.28761921159476,5.91459904587231,5.13114409294202,"not_elevated"
"AK096718","AK096718",3.60465331184737,1.32235583310346,6.19809304642272,"individual_elevated"
"AK097119","AK097119",5.16351794943303,10.5733824452971,7.03613306517288,"not_elevated"
"AK097143","AK097143",27.807852418518,59.6725914323293,39.040956726417,"not_elevated"
"AK097288","AK097288",14.059152766657,16.422905750324,17.3701277507819,"not_elevated"
"AK097500","AK097500",5.1227340359841,9.42918659358881,9.52306509167383,"not_elevated"
"AK097803","AK097803",6.88469032697213,0.205384108323515,0.826252481716058,"individual_specific"
"AK098095","AK098095",18.2280692583479,18.263882656781,18.1135750033169,"not_elevated"
"AK098303","AK098303",7.58490998544746,9.60552891254285,16.2285848366489,"not_elevated"
"AK098333","AK098333",2.69453054654887,2.96482892519714,2.77722837948713,"not_elevated"
"AK098769","AK098769",1.5481842315579,0.631702038744584,4.97286311263986,"individual_elevated"
"AK1","AK1",126.214031010479,78.6473571904991,122.751494517504,"not_elevated"
"AK123141","AK123141",4.27587427856173,4.47249192358856,4.33669342134006,"not_elevated"
"AK123416","AK123416",7.33108423217443,13.6636296790873,11.5216999158894,"not_elevated"
"AK123459","AK123459",3.67213311251056,4.22878018824648,4.56867196347722,"not_elevated"
"AK123675","AK123675",8.72711017332197,10.4826057683661,10.5579335223753,"not_elevated"
"AK123868","AK123868",1.36531712251364,3.29007995689285,1.34731272397084,"individual_elevated"
"AK123878","AK123878",2.4214825212149,18.3832347202786,5.97553282637142,"individual_elevated"
"AK123889","AK123889",8.29192212826217,16.9349014538195,12.7048590564337,"not_elevated"
"AK123934","AK123934",5.18680446525385,3.03044864694713,3.81360260943691,"not_elevated"
"AK123947","AK123947",6.06035813535647,3.58248712699389,3.60839646611787,"not_elevated"
"AK124233","AK124233",10.6987152376232,22.9390873230557,16.7994909475469,"not_elevated"
"AK124806","AK124806",4.52132319601338,6.98669801581923,4.95907124574252,"not_elevated"
"AK124939","AK124939",3.5445165278602,4.29896551723072,2.56471951000673,"not_elevated"
"AK124970","AK124970",3.52653655234591,5.63581617495822,3.84470211564752,"not_elevated"
"AK125128","AK125128",1.92556258588003,0.0256276474200368,0.590190087848769,"individual_elevated"
"AK125301","AK125301",7.8640534502854,14.3655740797124,11.1299337369815,"not_elevated"
"AK125333","AK125333",0.306810747511504,0.945250096678761,1.41251120903989,"individual_elevated"
"AK125532","AK125532",8.21710287536674,4.37810657612836,7.92533118335954,"not_elevated"
"AK125598","AK125598",3.06156108124371,3.82967878892767,3.73045985964335,"not_elevated"
"AK125871","AK125871",0.918656410448274,0.282724528910848,1.40733532186224,"individual_elevated"
"AK126225","AK126225",6.9493437250203,5.30266008992531,5.36626125050661,"not_elevated"
"AK126253","AK126253",1.84303778651459,4.123510522127,1.69119500248804,"individual_elevated"
"AK126286","AK126286",1.67738282766812,2.51334838832689,0.65719357658219,"individual_elevated"
"AK126318","AK126318",3.63233212080039,6.94687736593518,7.21981762086343,"not_elevated"
